0.034838,0.043153,0.028954,0.528439,-3.588181,5.096894,
-0.052656,0.048494,0.038731,-0.367600,5.514863,2.607216,
-0.047379,0.048457,0.039127,-1.084045,3.720349,4.845104,
-0.038934,0.046364,0.040365,-0.176456,1.898466,5.930685,
-0.026469,0.047816,0.049323,-1.890626,4.391093,3.605018,
-0.022366,0.048074,0.050127,0.073351,4.959862,3.492271,
-0.013373,0.047892,0.047884,-0.087477,0.313901,5.060614,
-0.012193,0.049470,0.049484,-1.615334,-3.230097,4.952897,
-0.000634,0.047193,0.049137,-0.440394,-4.636219,4.204153,
0.002066,0.050105,0.052290,0.433045,-3.427454,5.039741,
-0.022749,0.049884,0.046606,-0.989824,5.263416,3.156871,
-0.018002,0.049918,0.046948,-1.396532,1.149816,5.024400,
-0.007804,0.050169,0.050989,-1.153473,-3.504394,4.966607,
-0.002684,0.051247,0.053187,-0.764391,-3.132468,5.032632,
-0.063876,0.161401,-0.020064,4.957858,3.332458,1.648258,
0.032434,0.045334,0.030317,1.911836,-2.878483,4.966969,
-0.088065,0.124968,0.000574,-5.358975,0.269393,-3.125863,
-0.041504,0.167485,0.003277,0.665338,2.768668,5.235528,
-0.064457,0.153429,-0.005118,5.274999,3.120154,1.223710,
-0.034303,0.050520,0.038286,0.226596,2.362981,5.219884,
-0.022949,0.051021,0.043926,-2.198658,4.618327,3.110170,
-0.014355,0.054428,0.050710,-1.821607,-2.255300,5.555854,
0.001377,0.052303,0.053149,1.987858,-1.423088,5.543155,
0.003629,0.053199,0.053423,0.313447,-1.027805,5.868722,
0.008072,0.051574,0.051774,1.968018,-2.460940,5.240239,
-0.072666,0.130056,0.051668,2.134496,1.625647,5.594539,
0.037993,0.049793,0.031902,-0.950236,-0.348129,6.135693,
0.038497,0.048062,0.031737,-0.156885,-1.830869,5.793613,
0.021504,0.125640,0.021253,2.920832,5.346921,1.174863,
-0.076481,0.148274,-0.008938,-5.632940,-1.134677,-1.512073,
-0.087240,0.119672,-0.000178,-4.398355,-1.455090,-3.871134,
-0.043720,0.168227,0.002343,-1.477616,4.461572,3.948396,
-0.040652,0.122665,0.026290,-0.648003,4.992699,3.663756,
-0.046686,0.054571,0.037587,-3.895950,0.378466,4.808969,
-0.044072,0.051058,0.038978,-1.332177,0.878595,5.980577,
-0.038144,0.050600,0.039302,0.629714,0.858384,6.099725,
-0.019876,0.051608,0.046142,-3.081933,0.958068,4.999049,
-0.016911,0.051844,0.048459,-3.082324,-2.226649,4.888648,
-0.016249,0.054292,0.050307,-2.291181,-2.340940,4.879442,
-0.010447,0.053686,0.051959,-1.699528,-2.267529,5.572313,
-0.004309,0.054467,0.053908,-1.461790,-1.151008,5.873328,
0.007815,0.055051,0.052750,1.526051,-0.982448,5.977500,
0.037955,0.104887,-0.003203,4.968100,3.119671,-2.233583,
-0.079004,0.128505,0.053149,-0.895799,0.275970,5.817754,
-0.079779,0.134489,0.050990,-1.673679,2.690575,5.183509,
-0.059130,0.150397,0.034490,3.602764,1.923871,3.944839,
-0.065692,0.149618,0.038161,1.701387,3.690942,4.529460,
-0.031952,0.125184,0.019401,2.282265,5.214525,2.127419,
-0.069373,0.160618,-0.009190,1.821680,4.515982,3.478321,
-0.045226,0.129355,0.020378,5.402226,2.430247,1.980105,
-0.041879,0.056164,0.039797,-0.852167,-0.736145,6.156420,
-0.030615,0.054413,0.036694,0.728087,0.499171,5.768130,
-0.024788,0.052606,0.040840,-3.388592,2.584849,3.450174,
-0.021589,0.056837,0.045467,-4.870409,-0.798765,3.846337,
-0.000243,0.054536,0.054641,0.560375,-1.212215,5.717548,
-0.080901,0.125587,0.052155,-2.283997,-1.828066,5.134130,
-0.029996,0.178111,-0.005236,1.512346,2.771812,3.979293,
0.035515,0.050450,0.031440,0.825491,-1.204909,5.787815,
0.043316,0.052146,0.032492,0.674705,-0.649354,5.863241,
-0.063939,0.152627,0.034481,0.806907,5.035024,3.381016,
-0.044489,0.061078,0.039545,-3.066725,-0.731575,5.342317,
-0.038980,0.057996,0.040151,0.893408,-1.172866,6.067932,
-0.079088,0.170445,-0.041373,-4.987600,-1.445367,-1.144242,
-0.004625,0.057760,0.053991,-0.496735,-1.693737,5.892122,
-0.001499,0.055925,0.054631,-1.061332,0.311077,5.974166,
0.005198,0.057018,0.053424,1.284617,-1.585861,5.832098,
0.000031,0.123157,0.034750,0.197224,4.385033,4.435795,
0.033568,0.115237,0.021798,4.721429,3.863657,1.158317,
0.038686,0.056451,0.031189,1.585812,0.155311,5.414103,
-0.034386,0.054096,0.038060,2.071762,-0.366992,5.880193,
-0.008531,0.060159,0.055309,-0.892520,-1.722326,5.692642,
-0.000440,0.058343,0.054483,-0.108336,-1.687577,5.846347,
-0.091079,0.115060,0.040142,-4.808605,-3.384891,1.311571,
0.040775,0.054557,0.032015,-0.911054,1.027470,6.076813,
0.045637,0.057403,0.031992,0.497263,1.275946,5.829190,
0.020359,0.124487,0.025906,2.441976,5.273961,2.350117,
-0.014170,0.127679,0.001308,-1.371965,5.868602,-1.695533,
-0.011988,0.057493,0.052752,-2.322793,-2.150335,5.423337,
0.003251,0.059829,0.055464,0.708918,-2.664581,5.480649,
-0.012395,0.122647,0.033588,-1.614483,4.677668,3.743165,
0.013814,0.123222,0.032503,2.000690,4.286585,3.994630,
-0.077004,0.155213,0.024535,-1.119361,6.043954,1.021817,
-0.028001,0.061075,0.037471,-1.939213,-0.874019,5.137969,
-0.000855,0.060594,0.055825,-0.510195,-2.331378,5.660389,
-0.038050,0.115271,0.033179,0.458734,3.633000,5.096190,
-0.016231,0.123829,0.029577,-1.999081,5.114873,2.991588,
-0.025374,0.158400,-0.001480,3.311171,-2.658004,4.151918,
-0.067819,0.154544,0.030234,-0.000400,5.949388,1.918943,
-0.004308,0.061419,0.055688,-0.339046,-1.712235,5.982008,
-0.003196,0.119125,0.038350,-0.149268,3.594817,5.066000,
-0.006429,0.122011,0.035741,-0.639392,4.227838,4.515912,
0.042313,0.059099,0.030848,-0.717297,2.317190,5.766879,
0.048510,0.061781,0.030347,0.770883,2.126953,5.616189,
0.050412,0.060313,0.030245,1.512735,0.392849,5.732960,
-0.039186,0.063075,0.041383,0.261275,-1.033537,6.004901,
-0.034449,0.060780,0.039544,2.114573,-1.234156,5.762743,
-0.014746,0.065584,0.053731,-1.745796,-0.932389,5.926478,
0.002665,0.062700,0.056525,0.667066,-0.809781,5.922982,
-0.013992,0.119626,0.036252,-1.575593,3.897184,4.506864,
0.019659,0.112362,0.037545,1.760215,2.989004,5.236362,
-0.032597,0.174987,-0.002595,1.836696,2.183288,4.621290,
-0.002151,0.099437,0.049850,0.191213,5.389843,2.971643,
-0.056001,0.061831,0.027931,-1.790846,-5.366015,2.706389,
-0.054707,0.063462,0.031671,-1.450722,-5.198023,3.209889,
-0.051308,0.060522,0.031435,-5.544829,-1.121678,2.637338,
-0.041979,0.069630,0.041825,-0.767460,-1.003934,6.079854,
-0.030272,0.062475,0.037982,1.552617,-1.184991,5.881405,
-0.011388,0.064742,0.054918,-1.719986,-0.166168,6.023180,
0.006954,0.064700,0.055599,1.785500,-0.229190,5.880631,
0.043015,0.097691,0.001026,5.736698,1.846884,-1.644432,
0.040636,0.061575,0.029841,3.132448,0.803124,4.606858,
0.046184,0.061910,0.030223,-0.854997,3.049743,5.274499,
0.037553,0.106853,0.026303,5.049835,2.633792,2.342768,
-0.078641,0.163872,-0.028388,-6.017084,0.346121,0.480694,
-0.061996,0.147615,-0.004326,5.261345,1.801886,-2.259482,
-0.005750,0.065489,0.056173,-0.818148,-0.620447,6.173170,
0.000254,0.065741,0.056569,0.182172,-0.021796,6.235437,
-0.020543,0.119795,0.033004,-1.979542,4.426311,3.880057,
0.004316,0.127826,0.028647,0.240223,5.340421,3.258168,
-0.046550,0.067652,0.039636,-2.728135,-1.980212,5.248099,
-0.017421,0.069659,0.054090,-2.551484,-1.693871,5.370651,
-0.015242,0.070910,0.055005,-0.225998,-1.536307,5.937985,
-0.010283,0.068926,0.055290,-1.729052,-1.167643,5.855305,
-0.000113,0.069288,0.056580,0.766765,-0.977652,6.106262,
-0.036309,0.118769,0.030674,-0.002919,4.096497,4.726244,
-0.070326,0.063368,0.019809,-3.388545,-4.857323,1.742853,
0.043023,0.063796,0.028039,0.728689,2.619297,5.418148,
0.042831,0.085556,0.027874,5.604562,0.454067,2.706476,
0.016982,0.127150,0.022931,2.500938,5.493778,1.684786,
-0.042121,0.128251,0.001075,1.072908,6.073251,-1.131301,
0.016329,0.122519,0.031375,1.954771,4.372151,3.958627,
-0.081264,0.153812,0.025898,-1.929600,5.776965,1.386205,
-0.032258,0.088193,-0.025131,-3.393950,1.629830,-4.542163,
-0.013775,0.070888,0.054696,-0.454710,-1.531489,5.785217,
0.005293,0.068006,0.055670,1.113327,-0.249723,6.153212,
0.007696,0.072376,0.056062,1.348086,-0.466057,5.978549,
0.003483,0.120026,0.036912,0.550409,3.797630,4.970324,
0.006653,0.116736,0.038716,1.194405,2.970563,5.374057,
0.046087,0.066474,0.026809,-0.411664,3.925686,4.840246,
0.052327,0.064327,0.028282,1.865060,2.449217,5.293452,
-0.061898,0.122971,-0.008773,0.671578,1.272712,-6.094996,
-0.006393,0.105245,-0.022842,0.289629,1.328095,-6.129574,
-0.035218,0.068560,0.041381,1.736189,-0.705655,5.906995,
-0.032690,0.067730,0.040124,2.254985,-1.020457,5.768660,
-0.029245,0.069552,0.039369,-0.574671,-1.416974,5.669655,
-0.005002,0.069655,0.056893,-0.550923,-2.014890,5.875568,
0.016574,0.118902,0.035042,1.477368,3.385912,5.009920,
-0.089385,0.099024,0.017522,-5.957538,0.809944,0.865512,
0.045719,0.069489,0.023549,1.721997,4.109459,3.638616,
0.054537,0.068797,0.024518,2.011271,3.875308,4.109398,
-0.044989,0.071577,0.041929,-1.192465,-1.676529,5.781635,
-0.004244,0.129149,0.025829,-0.691479,5.720891,2.305194,
-0.073880,0.120916,0.053396,-0.867514,-0.573013,5.950301,
-0.074034,0.144069,0.044995,0.289415,3.926466,4.754641,
0.050400,0.067292,0.026851,0.312779,3.862649,4.688905,
-0.054057,0.156716,-0.002487,-3.847240,1.070159,-4.786304,
0.026148,0.120147,0.027308,3.545138,4.444675,2.573131,
-0.010736,0.129903,0.010994,-1.275224,6.125152,-0.231106,
-0.045079,0.087261,-0.021866,-0.073190,-0.885113,-6.196826,
-0.038341,0.068844,0.041846,0.366170,-0.412071,6.229715,
-0.029256,0.075169,0.041186,-2.798381,-1.792840,4.772464,
-0.047311,0.162960,0.006074,0.046755,3.323582,5.171322,
-0.011866,0.073184,0.056250,-1.925594,-1.717582,5.713240,
-0.006373,0.072184,0.057973,-1.104729,-1.715194,5.726462,
-0.002994,0.072186,0.058167,0.461700,-1.712652,5.829968,
-0.025781,0.093778,-0.028388,-3.105515,4.695850,-2.540476,
-0.016693,0.115686,0.037853,-1.696304,3.498175,4.929679,
-0.084123,0.108320,0.024731,-5.477854,-0.431416,2.688561,
-0.074294,0.163568,-0.015534,-2.834659,4.887694,2.624320,
-0.094297,0.126177,0.019225,-6.091723,0.932195,-0.370472,
-0.035207,0.125052,0.021636,1.169012,5.601395,2.444592,
-0.049496,0.073436,0.041674,0.768212,-3.687325,4.686536,
-0.033064,0.076655,0.041278,0.912073,-0.885362,6.075029,
-0.007316,0.073920,0.057972,-1.506146,-0.510618,6.017653,
0.000022,0.073496,0.057697,1.779445,-0.962317,5.898362,
0.004193,0.072915,0.056299,0.978748,-0.521101,6.158412,
-0.077256,0.145659,0.043123,-1.431631,4.256839,4.228465,
0.041073,0.088724,-0.009788,5.289734,0.851793,-3.072617,
0.037419,0.108508,0.000340,5.078391,3.175361,-1.853429,
-0.055111,0.074688,0.041940,-0.365878,-3.051235,5.444287,
-0.042740,0.076995,0.042804,-0.637484,-0.191084,6.152684,
-0.068531,0.156300,0.020998,0.032768,6.241671,0.341620,
-0.009944,0.076343,0.057389,-1.249632,-0.709151,6.097612,
-0.003248,0.075711,0.058715,0.148895,0.157511,6.008105,
0.013414,0.093074,0.051468,2.301836,2.849686,4.926224,
-0.073504,0.093883,-0.014752,-2.868231,0.888047,-5.437401,
-0.074472,0.135075,0.050689,1.533435,2.391493,5.458096,
-0.025851,0.121829,0.026080,-1.396595,5.489192,2.655446,
-0.034023,0.175971,-0.003727,-1.367836,4.888346,3.455696,
-0.075406,0.168391,-0.026793,-3.190645,4.847172,2.174497,
-0.036658,0.075087,0.042007,1.070560,-0.754454,6.134160,
-0.017795,0.077486,0.056087,-1.509379,-1.570433,5.806047,
-0.011379,0.079877,0.057699,-0.884588,-0.296838,6.129492,
-0.000104,0.076882,0.058191,1.765220,0.289229,5.688144,
0.002738,0.079106,0.056719,1.515375,-0.001398,6.061541,
0.005568,0.076397,0.056327,1.009267,0.134916,6.173526,
-0.061896,0.154242,-0.019019,6.219989,-0.218383,0.275168,
-0.072647,0.140989,0.046977,1.453052,3.212239,5.090859,
0.015800,0.129014,0.013237,2.376145,5.796726,0.082664,
-0.011703,0.097356,0.051592,-1.138153,5.082582,3.349018,
-0.058922,0.077545,0.042961,-1.081959,-2.054243,5.752437,
-0.053121,0.077912,0.043335,-0.077095,-2.130780,5.879283,
-0.050746,0.076148,0.043138,-0.111812,-2.113275,5.770039,
-0.047402,0.075550,0.042630,0.587524,-1.594664,5.926841,
-0.045056,0.078796,0.042341,0.820809,-0.672059,5.925642,
-0.039518,0.078128,0.042919,0.044610,-0.631048,6.192998,
-0.015246,0.082941,0.056935,0.145536,-0.158013,6.155386,
-0.014558,0.076582,0.056493,-1.199931,-1.162023,6.041047,
-0.005941,0.079038,0.057970,-0.262848,0.575256,6.225705,
0.037177,0.110644,0.018811,5.229044,3.357517,0.705107,
0.002393,0.131627,0.011955,-0.234214,6.248137,-0.040692,
-0.093644,0.117894,0.018662,-5.847743,-1.936982,0.093313,
-0.063940,0.078622,0.042084,-1.757851,-2.343547,5.485898,
-0.045376,0.082384,0.043282,1.717627,-1.184508,5.908648,
-0.036505,0.081152,0.043162,1.245450,-0.794935,5.993971,
-0.033244,0.082267,0.041852,1.004031,-0.946209,5.826378,
-0.030801,0.080068,0.041798,-2.721385,-1.095561,4.835056,
-0.002058,0.080998,0.057554,0.422384,0.634056,6.219670,
0.008185,0.080756,0.055375,2.022933,-0.029072,5.919612,
-0.012953,0.115936,0.038920,-1.216545,3.167186,5.261925,
-0.078081,0.123519,0.052137,-2.197333,-1.486359,5.653887,
-0.026581,0.155677,-0.004196,2.705709,-5.195852,1.387759,
-0.082472,0.116241,-0.002324,-3.417460,-2.266164,-4.688828,
-0.027538,0.079965,0.047697,-5.403587,-1.332035,2.802548,
0.001256,0.083846,0.057446,0.481794,0.177882,6.159892,
0.006151,0.083406,0.056463,1.728743,-0.496780,5.967318,
-0.062433,0.084035,0.044203,-0.370038,-1.517480,6.046656,
-0.059867,0.080541,0.043277,-1.153947,-1.353184,5.987649,
-0.055238,0.081999,0.044985,-0.746893,-0.887022,5.931930,
-0.054000,0.080568,0.044601,0.273251,-1.901505,5.869044,
-0.050027,0.081311,0.044264,0.892524,-1.419958,6.032934,
-0.041996,0.081084,0.042456,-0.483007,-0.258877,6.092122,
-0.039358,0.083631,0.043502,-0.974617,-0.243437,6.050902,
-0.086161,0.108386,0.018245,-5.696797,-0.631081,1.142352,
-0.086723,0.099917,0.003554,-5.729506,1.284769,-2.218749,
-0.022414,0.083284,0.055591,-3.307502,0.256568,5.071941,
-0.016993,0.082556,0.057524,0.527685,-0.590282,5.659676,
-0.012406,0.085223,0.057268,-0.441892,0.583625,6.220091,
-0.007444,0.116934,0.039284,-0.655759,3.243196,5.308749,
-0.002145,0.111433,0.042437,0.114186,2.121122,5.836400,
-0.075718,0.125227,0.053087,-0.360346,0.141254,6.110730,
-0.077057,0.131935,0.052462,0.307588,1.775713,5.739113,
-0.061121,0.155697,0.022517,1.007916,6.112847,0.667460,
-0.037539,0.127441,0.015321,1.106880,5.996441,1.313424,
-0.002052,0.100935,0.045626,0.048282,5.923916,2.075900,
-0.064992,0.084551,0.044120,-1.473579,-1.353541,5.738317,
-0.057862,0.083944,0.044186,-0.936062,-0.707844,6.095325,
-0.045681,0.084988,0.044160,2.249646,-0.804671,5.642367,
-0.035023,0.082888,0.042913,2.232070,-0.928465,5.730302,
-0.029982,0.085402,0.043745,-3.897578,-0.659704,4.421128,
-0.088892,0.099209,0.009570,-6.002758,0.910944,-1.150681,
-0.019135,0.083475,0.057217,-1.690249,0.271239,5.697176,
-0.083490,0.107247,0.000758,-5.294094,1.905182,-2.765230,
-0.070113,0.117904,0.052714,1.468385,-1.731063,5.489457,
-0.035526,0.175956,-0.004868,-2.652775,5.239518,1.903198,
-0.070831,0.122544,0.053275,1.272550,0.595037,5.841170,
0.045134,0.093631,0.006234,6.060518,1.245188,-0.401675,
-0.053617,0.085347,0.045332,-0.435162,-0.185212,6.130719,
-0.049001,0.086222,0.045352,1.083089,-0.225699,5.899457,
-0.036745,0.086084,0.043613,0.688159,0.135713,6.082572,
-0.010873,0.088827,0.056665,-0.164079,0.948565,6.190248,
-0.003845,0.084788,0.057198,0.024972,0.676758,6.244292,
-0.049020,0.117713,0.031581,3.174518,2.004307,4.779102,
-0.042914,0.118360,0.030645,-0.411750,4.523298,4.336616,
-0.057685,0.155617,0.012983,0.526929,6.076093,1.162344,
-0.025412,0.124725,0.000129,-0.817352,5.980998,-1.681959,
0.019012,0.127362,0.017787,2.694849,5.607073,0.595328,
-0.059499,0.088845,0.045109,0.100884,-0.752644,6.191875,
-0.056931,0.088101,0.044693,0.102308,-0.406808,6.214443,
0.003577,0.131390,0.007209,0.030106,6.206405,-0.696384,
-0.016683,0.087267,0.056741,-0.940518,1.207655,6.029764,
-0.008498,0.083990,0.057605,0.324261,0.674433,6.173669,
0.003508,0.086340,0.057048,0.859144,1.116096,5.950144,
-0.028399,0.180707,-0.007847,-1.351014,4.245608,2.878296,
-0.076566,0.116740,0.051489,-2.435219,-2.320342,4.982368,
0.017869,0.090899,0.048713,2.535808,1.541651,5.214789,
-0.040342,0.116696,0.032460,0.109314,4.008693,4.791676,
0.005911,0.131409,0.016824,0.384487,6.189306,0.621745,
-0.085778,0.091701,-0.000047,-5.957672,0.132674,-1.947103,
-0.050372,0.088845,0.045188,0.251921,1.078430,6.069613,
-0.044434,0.087655,0.043478,2.399542,0.800571,5.726908,
-0.042056,0.086712,0.042535,0.180671,0.163665,5.956409,
-0.033058,0.086186,0.042560,-0.597044,-1.516339,5.533620,
-0.029242,0.090453,0.044237,-2.239186,0.227202,5.283676,
-0.006896,0.084433,0.057169,0.724447,0.610218,6.114122,
-0.006621,0.090415,0.056880,0.116048,1.271782,6.050766,
-0.001244,0.089093,0.056552,0.543517,1.343628,6.094769,
0.009408,0.090328,0.054214,1.607700,2.528502,5.461565,
0.040195,0.102316,-0.002005,5.256867,2.514682,-2.216160,
-0.086227,0.114668,0.002210,-4.188351,-2.700630,-3.803380,
-0.089495,0.095632,0.014235,-6.246925,0.065300,-0.234141,
-0.067132,0.157094,-0.006203,3.974478,4.309496,2.165096,
-0.052936,0.090914,0.044569,0.164682,0.878874,6.190234,
-0.036745,0.088887,0.043312,-0.195675,-0.582865,6.172098,
-0.013626,0.089788,0.056674,-0.407534,1.284262,6.062310,
0.023337,0.123534,0.024874,3.181694,4.913774,1.937520,
-0.037054,0.127151,0.000355,1.701253,5.843511,-1.251141,
-0.073697,0.156130,0.014360,-0.534404,6.221362,-0.240264,
-0.065592,0.091042,0.044092,-2.158584,0.993960,5.698202,
-0.058997,0.092031,0.045335,0.008634,0.769746,6.029545,
-0.033239,0.088574,0.043697,-0.912290,-1.664760,5.928898,
-0.031835,0.090723,0.044173,-0.323564,-1.039643,6.185608,
-0.020022,0.088032,0.055589,-2.548667,2.012128,5.240741,
-0.011214,0.092366,0.056105,-0.510101,2.395958,5.628472,
0.039108,0.108291,0.013142,5.377397,3.173754,0.241177,
0.028676,0.119596,0.024546,3.829104,4.491508,1.773963,
-0.068940,0.156528,-0.001972,3.087110,5.100164,1.855637,
-0.062615,0.091127,0.045091,-1.259901,0.708342,5.844271,
0.030445,0.118864,0.020822,4.349057,4.396953,0.806205,
-0.015241,0.091822,0.055817,-1.414856,2.684456,5.283988,
-0.005622,0.093235,0.055894,0.227103,2.621812,5.598702,
0.004799,0.091655,0.054715,1.424106,2.454509,5.582008,
-0.068282,0.092377,0.042389,-1.957807,0.802776,5.848851,
-0.055624,0.092187,0.045055,1.099250,0.956706,5.806416,
-0.051901,0.095458,0.043938,-0.314293,1.090389,6.167521,
-0.048809,0.091084,0.044457,1.123482,0.832391,6.069821,
-0.045412,0.091002,0.043253,1.902673,0.393600,5.938686,
-0.044515,0.094860,0.042972,1.791552,0.493311,5.984567,
-0.039430,0.089598,0.043178,-1.435616,0.223333,6.073393,
-0.035642,0.092617,0.044238,-1.152611,0.022173,5.982558,
-0.000122,0.093201,0.055398,0.969562,2.267031,5.656159,
0.009510,0.095484,0.050911,1.521055,3.729581,4.794216,
0.021442,0.091355,0.048043,1.718669,1.310356,5.850958,
-0.008983,0.169264,-0.022683,5.335842,-1.190343,-0.047047,
-0.073019,0.156021,0.022419,-0.550515,6.175348,0.666467,
-0.064760,0.153116,-0.002037,4.267483,4.324752,-0.347325,
-0.069369,0.095243,0.042129,-1.242737,0.957433,5.835211,
-0.060117,0.095553,0.044184,-0.562257,1.876646,5.900131,
-0.029242,0.094290,0.044821,-0.116874,0.318822,6.141421,
-0.026561,0.093290,0.044975,-2.354267,2.095439,4.931778,
-0.014394,0.094588,0.053994,-1.469524,4.117841,4.357748,
-0.008869,0.095400,0.054446,-0.544020,3.945075,4.719421,
-0.001219,0.096202,0.053816,0.574727,3.950421,4.655904,
0.004048,0.095817,0.052937,1.577108,3.572163,4.717716,
-0.004602,0.124285,0.033472,-0.398476,4.792227,3.979526,
-0.078436,0.139280,0.048329,-1.248769,3.572485,4.863098,
0.010775,0.130792,0.014342,1.595712,6.027093,0.235350,
-0.056624,0.096322,0.043668,0.280557,1.617322,6.046389,
-0.036299,0.095696,0.043580,-1.476379,1.175836,5.950031,
-0.024380,0.095866,0.044435,-2.220980,1.958973,4.670226,
0.010916,0.126336,0.029857,1.310825,4.995728,3.423045,
-0.005862,0.097350,0.052744,-0.284505,4.792817,3.902890,
0.016973,0.097107,0.047441,1.465663,1.507365,5.837179,
-0.067232,0.099174,0.041594,-1.531098,1.647764,5.818894,
-0.054994,0.099641,0.042955,0.154784,1.777403,6.001958,
-0.048618,0.096453,0.044183,0.669349,1.236412,5.758507,
-0.055369,0.154425,0.016161,3.042716,5.350463,0.969573,
-0.094244,0.122074,0.023568,-6.003973,-0.685577,0.964847,
0.013243,0.096738,0.048750,1.441435,2.878189,5.329665,
0.020639,0.096602,0.046971,1.512749,1.634843,5.840850,
0.007343,0.120982,0.035973,0.520461,3.652548,5.044802,
-0.013494,0.128824,0.005969,-1.337535,6.052557,-0.899589,
-0.020111,0.125045,0.023588,-2.094982,5.481874,2.236213,
-0.069438,0.164799,-0.017219,1.855501,5.296269,2.537873,
-0.064028,0.097839,0.042565,-1.375839,1.618032,5.905038,
-0.051996,0.099708,0.042717,0.110417,2.182880,5.879212,
-0.043991,0.099425,0.042383,1.077884,1.004856,6.027907,
-0.039738,0.102154,0.040574,0.092533,2.289232,5.790091,
-0.035931,0.099810,0.042336,-1.288906,2.370968,5.646924,
-0.030868,0.096915,0.044651,-0.201718,1.206428,5.775459,
-0.028342,0.097783,0.043761,0.172995,1.393938,5.996195,
-0.025623,0.098713,0.044211,-1.079912,0.968060,6.037200,
-0.085237,0.110774,0.024538,-4.501807,-3.741701,1.820913,
0.007194,0.098859,0.048420,0.656100,4.072203,4.622168,
0.009651,0.101088,0.047373,-0.541094,3.221944,5.156449,
0.013487,0.100764,0.047454,0.736391,2.474584,5.566212,
0.007739,0.131475,0.011683,0.852680,6.159565,-0.125555,
0.000809,0.116333,0.040168,0.410821,3.086567,5.327528,
-0.072653,0.165679,-0.018212,-0.911149,5.394862,2.561832,
-0.005601,0.130767,0.010516,-0.891739,6.197828,-0.251828,
-0.026304,0.125189,0.017393,-0.859374,5.961379,1.568616,
-0.047590,0.100812,0.042349,0.175770,2.035285,5.893871,
-0.041461,0.098545,0.041779,0.457457,1.278555,6.014501,
-0.033582,0.103839,0.040738,-1.219021,2.978050,5.390996,
-0.022870,0.102847,0.043545,-0.721105,2.061949,5.789543,
-0.022362,0.098208,0.044766,-1.010142,2.253143,5.659433,
